BOARD;CHANNEL;TIMETAG;ENERGY;ENERGYSHORT;FLAGS;X;Y;Z;INTERACTION TYPE
0;7;3312001;0.229017;0;0;-24.1373;-112.822;854.755;phot
0;4;3331232;0.428579;0;1;-103.21;-4.10363;887.781;compt
0;5;3331232;0.280036;0;0;-21.1796;121.338;887.628;phot
0;4;3332104;0.442797;0;5;-128.187;-5.21063;857.214;compt
0;4;3332104;0.442797;0;5;-121.321;5.43871;883.383;compt
0;4;3332104;0.442797;0;5;-119.382;7.26729;884.539;compt
0;4;3332104;0.442797;0;5;-113.845;14.471;895.35;compt
0;4;3332104;0.442797;0;5;-109.452;8.28448;896.061;compt
0;7;3332104;0.21037;0;0;-28.9436;-112.411;889.779;phot
0;5;3362443;0.346677;0;1;-31.1146;121.751;931.33;compt
0;5;3362443;0.346677;0;1;-31.5014;120.183;929.96;phot
0;7;3362443;0.307867;0;1;-23.6952;-112.002;840.9;compt
0;5;3386766;0.465352;0;1;-28.5905;137.26;817.745;compt
0;2;3386766;0.190781;0;1;49.9822;-38.8627;483.581;compt
0;2;3386766;0.190781;0;1;46.9473;-36.5684;481.541;phot
0;4;3419961;0.314102;0;1;-126.712;-34.5021;848.699;compt
0;4;3419961;0.314102;0;1;-126.945;-34.4669;848.972;phot
0;7;3419961;0.358607;0;1;-26.351;-115.202;815.122;compt
0;4;3429687;0.53938;0;3;-114.723;15.641;815.011;compt
0;4;3429687;0.53938;0;3;-109.803;5.38376;831.042;compt
0;4;3429687;0.53938;0;3;-118.936;-5.02946;829.159;compt
0;4;3429687;0.53938;0;3;-118.828;-4.14675;827.069;phot
0;1;3429687;0.0225829;0;1;-54.4556;-47.9843;483.582;compt
0;5;3487423;0.198445;0;1;25.6779;115.093;938.315;compt
0;5;3487423;0.198445;0;1;25.6358;115.263;938.262;phot
0;7;3487423;0.151912;0;2;-34.2718;-130.47;857.543;compt
0;7;3487423;0.151912;0;2;-30.9517;-131.704;860.024;compt
0;7;3494513;0.584268;0;2;-0.660532;-99.4145;850.113;compt
0;7;3494513;0.584268;0;2;-1.65505;-103.562;853.724;compt
0;7;3494513;0.584268;0;2;-0.150387;-103.856;853.013;phot
0;3;3494513;0.0863595;0;1;36.0912;44.2386;465.784;compt
0;4;3544284;0.39925;0;3;-128.263;36.3147;923.661;compt
0;4;3544284;0.39925;0;3;-127.26;34.7666;927.448;compt
0;4;3544284;0.39925;0;3;-118.597;32.7766;937.662;compt
0;4;3544284;0.39925;0;3;-118.706;33.0501;937.62;phot
0;5;3544284;0.236124;0;2;-23.3193;107.863;832.192;compt
0;5;3544284;0.236124;0;2;-24.0036;106.697;833.426;compt
0;5;3551346;0.278755;0;2;-6.77939;117.264;824.761;compt
0;5;3551346;0.278755;0;2;-2.9167;115.454;831.842;compt
0;6;3551346;0.374521;0;0;162.511;12.0745;861.219;phot
0;4;3554378;0.29131;0;1;-104.153;-7.21234;883.843;compt
0;7;3554378;0.353243;0;3;-2.41868;-98.3974;952.229;compt
0;7;3554378;0.353243;0;3;11.2997;-116.912;957.442;compt
0;7;3554378;0.353243;0;3;14.7563;-118.15;962.891;compt
0;7;3554378;0.353243;0;3;15.8438;-114.763;962.016;phot
0;6;3559952;0.0109139;0;1;169.996;-11.6946;839.05;compt
0;3;3559952;0.0325958;0;1;37.4467;37.1001;452.928;compt
0;6;3561505;0.338219;0;2;138.974;-16.8649;887.231;compt
0;6;3561505;0.338219;0;2;141.365;-8.83045;883.711;compt
0;6;3561505;0.338219;0;2;144.064;21.7126;879.235;phot
0;7;3561505;0.263305;0;1;2.71903;-99.0886;835.196;compt
0;6;3570870;0.258977;0;2;105.201;-20.3771;838.527;compt
0;6;3570870;0.258977;0;2;106.941;-17.167;832.088;compt
0;6;3570870;0.258977;0;2;104.184;-19.244;828.619;phot
0;7;3570870;0.39223;0;1;19.2424;-112.231;831.877;compt
0;4;3579871;0.0967509;0;1;-101.35;18.3128;877.72;compt
0;7;3579871;0.319333;0;0;-17.8004;-138.771;833.132;phot
0;6;3692049;0.152657;0;0;144.329;-36.239;894.956;phot
0;7;3692049;0.318187;0;1;8.49842;-105.145;867.233;compt
0;5;3701077;0.380002;0;2;3.86919;105.085;846.719;compt
0;5;3701077;0.380002;0;2;3.39307;99.7515;851.183;compt
0;6;3701077;0.296818;0;1;164.626;21.6955;903.807;compt
0;6;3701077;0.296818;0;1;162.494;22.434;904.021;phot
0;4;3714913;0.141328;0;0;-96.698;5.28824;843.718;phot
0;7;3714913;0.494925;0;2;-2.71967;-96.5385;908.031;compt
0;7;3714913;0.494925;0;2;-2.17355;-99.1347;906.999;compt
0;5;3720082;0.434322;0;1;-16.9976;103.863;882.626;compt
0;7;3720082;0.237805;0;0;1.8944;-99.48;818.289;phot
0;6;3726189;0.372123;0;1;116.594;-32.3052;932.732;compt
0;6;3726189;0.372123;0;1;120.663;-32.9146;927.729;phot
0;7;3726189;0.257215;0;1;-15.4634;-108.907;843.003;compt
0;4;3728269;0.256658;0;1;-125.887;26.9282;840.482;compt
0;5;3728269;0.371901;0;0;23.203;144.951;965.037;phot
0;5;3730850;0.394446;0;0;-5.939;129.563;853.442;phot
0;6;3730850;0.267786;0;2;117.129;5.21738;828.169;compt
0;6;3730850;0.267786;0;2;114.578;7.9961;832.503;compt
0;6;3777756;0.356336;0;1;120.596;-33.3613;867;compt
0;7;3777756;0.293293;0;0;11.6355;-104.476;885.919;phot
0;4;3791587;0.244998;0;1;-110.246;-29.742;824.154;compt
0;4;3791587;0.244998;0;1;-113.139;-27.3908;823.636;phot
0;7;3791587;0.419869;0;1;-31.3985;-123.552;853.286;compt
0;6;3818419;0.289929;0;1;119.568;-2.6165;858.898;compt
0;7;3818419;0.375539;0;2;15.2071;-132.371;951.937;compt
0;7;3818419;0.375539;0;2;15.0162;-134.261;952.723;compt
0;7;3818419;0.375539;0;2;13.2226;-132.698;951.264;phot
0;5;3839661;0.464032;0;4;-26.6362;113.69;848.253;compt
0;5;3839661;0.464032;0;4;-21.478;111.711;878.097;compt
0;5;3839661;0.464032;0;4;-16.1957;111.171;904.711;compt
0;5;3839661;0.464032;0;4;-25.655;117.997;911.746;compt
0;7;3839661;0.168577;0;0;17.5431;-105.909;908.803;phot
0;5;3846493;0.346459;0;2;-11.2441;106.927;815.907;compt
0;5;3846493;0.346459;0;2;11.649;101.751;824.094;compt
0;6;3846493;0.316348;0;3;140.74;26.5586;944.851;compt
0;6;3846493;0.316348;0;3;147.384;22.5656;945.189;compt
0;6;3846493;0.316348;0;3;147.456;24.6866;944.137;compt
0;6;3846493;0.316348;0;3;147.497;24.6299;944.196;phot
0;6;3849419;0.248234;0;2;120.792;-26.0464;826.799;compt
0;6;3849419;0.248234;0;2;120.622;-26.3068;826.587;compt
0;7;3849419;0.159342;0;0;28.6457;-113.745;846.041;phot
0;4;3863276;0.264185;0;0;-106.842;14.3856;814.848;phot
0;7;3863276;0.392436;0;1;-28.0053;-121.142;828.45;compt
0;0;3865685;0.228;0;1;-49.0872;38.0518;451.585;compt
0;0;3865685;0.228;0;1;-49.3658;38.1548;451.449;phot
0;2;3865685;0.39035;0;1;36.6004;-40.719;440.25;compt
0;4;3879238;0.217098;0;0;-110.458;16.3333;958.089;phot
0;6;3879238;0.446829;0;2;108.789;-13.955;866.388;compt
0;6;3879238;0.446829;0;2;108.576;-13.8844;866.335;compt
0;4;3883275;0.529225;0;2;-144.771;15.0043;838.38;compt
0;4;3883275;0.529225;0;2;-153.431;0.0687039;845.757;compt
0;4;3883275;0.529225;0;2;-152.576;0.391541;845.212;phot
0;2;3883275;0.111232;0;1;36.1557;-42.0805;440.378;compt
0;4;3885230;0.0395078;0;1;-145.488;31.9152;852.976;compt
0;2;3885230;0.116174;0;1;35.4598;-49.4268;442.005;compt
0;0;3885690;0.392095;0;2;-44.5497;38.2356;444.977;compt
0;0;3885690;0.392095;0;2;-35.3051;35.5233;446.074;compt
0;2;3885690;0.208035;0;2;31.2474;-44.2106;463.955;compt
0;2;3885690;0.208035;0;2;31.2927;-44.1419;463.996;compt
0;2;3885690;0.208035;0;2;31.5186;-41.1869;463.628;phot
0;6;3894080;0.291843;0;0;118.363;-34.2544;860.712;phot
0;7;3894080;0.359707;0;1;9.65377;-145.496;818.601;compt
0;5;3899762;0.332876;0;1;29.5798;126.643;893.446;compt
0;5;3899762;0.332876;0;1;28.7703;123.441;882.601;phot
0;6;3899762;0.310511;0;1;144.703;36.2297;829.731;compt
0;1;3935879;0.319431;0;1;-46.0877;-40.7071;443.781;compt
0;2;3935879;0.360678;0;0;38.663;-37.4833;479.99;phot
0;5;3936268;0.147814;0;0;20.262;107.802;935.785;phot
0;6;3936268;0.519195;0;4;106.285;23.5761;872.424;compt
0;6;3936268;0.519195;0;4;108.238;22.1968;874.406;compt
0;6;3936268;0.519195;0;4;106.939;20.2772;873.175;compt
0;6;3936268;0.519195;0;4;106.845;20.1874;873.07;compt
0;4;3978609;0.339366;0;2;-111.115;-16.2018;839.769;compt
0;4;3978609;0.339366;0;2;-121.293;3.74328;850.471;compt
0;4;3978609;0.339366;0;2;-124.119;8.27685;854.336;phot
0;7;3978609;0.205513;0;1;-20.3012;-152.888;821.976;compt
0;0;3998843;0.256703;0;2;-51.5449;51.8212;445.4;compt
0;0;3998843;0.256703;0;2;-51.2064;50.1132;444.412;compt
0;1;3998843;0.0186977;0;1;-36.9036;-33.3125;465.562;compt
0;6;4025605;0.559201;0;1;96.5168;-6.00033;963.511;compt
0;6;4025605;0.559201;0;1;99.3679;-0.0427479;965.108;phot
0;4;4026675;0.517704;0;2;-138.693;-30.6221;826.913;compt
0;4;4026675;0.517704;0;2;-130.04;-17.4292;862.78;compt
0;4;4026675;0.517704;0;2;-117.161;-9.39151;866.01;phot
0;1;4026675;0.11601;0;2;-36.2309;-48.8472;472.422;compt
0;1;4026675;0.11601;0;2;-40.4417;-46.4819;480.195;compt
0;4;4046834;0.189416;0;0;-111.758;-9.9785;866.178;phot
0;5;4046834;0.371947;0;1;-17.1151;100.256;962.045;compt
0;6;4060126;0.403074;0;1;155.858;-30.6136;854.148;compt
0;3;4060126;0.0479597;0;1;34.7279;41.8523;464.49;compt
0;5;4116748;0.494254;0;3;25.4944;126.306;819.039;compt
0;5;4116748;0.494254;0;3;35.3017;138.267;826.272;compt
0;5;4116748;0.494254;0;3;35.6997;135.552;827.397;compt
0;7;4116748;0.00854892;0;1;-17.6002;-102.044;818.21;compt
0;0;4174755;0.293636;0;0;-34.8464;45.6504;447.988;phot
0;3;4174755;0.0195031;0;1;35.7173;52.4686;466.318;compt
0;1;4175449;0.228928;0;0;-48.3073;-49.0663;479.781;phot
0;2;4175449;0.0995284;0;1;32.2802;-38.8322;451.804;compt
0;4;4181333;0.176815;0;0;-150.331;-29.5355;953.657;phot
0;7;4181333;0.459311;0;2;21.5484;-103.477;862.247;compt
0;7;4181333;0.459311;0;2;13.9831;-100.843;859.777;compt
0;4;4188445;0.489863;0;3;-101.071;13.4963;898.533;compt
0;4;4188445;0.489863;0;3;-103.544;15.1418;906.121;compt
0;4;4188445;0.489863;0;3;-106.93;9.05396;905.71;compt
0;6;4188445;0.159953;0;0;127.305;36.2055;828.364;phot
0;6;4202426;0.201785;0;1;102.52;19.4061;817.287;compt
0;6;4202426;0.201785;0;1;103.237;19.9009;815.671;phot
0;7;4202426;0.44808;0;1;-11.45;-106.827;852.339;compt
0;4;4212816;0.354222;0;1;-129.281;28.8901;843.883;compt
0;6;4212816;0.291283;0;1;113.957;-12.4142;891.554;compt
0;6;4212816;0.291283;0;1;112.279;-5.70246;891.124;phot
0;1;4217989;0.102512;0;2;-38.8062;-49.7048;470.064;compt
0;1;4217989;0.102512;0;2;-39.4709;-51.318;482.484;compt
0;6;4217989;0.560726;0;0;134.019;-15.1677;853.827;phot
0;5;4218540;0.258909;0;1;23.5367;120.745;835.59;compt
0;6;4218540;0.389776;0;0;153.392;12.1052;940.864;phot
0;4;4222187;0.251366;0;1;-125.939;35.7044;833.918;compt
0;4;4222187;0.251366;0;1;-130.821;32.7165;831.849;phot
0;5;4222187;0.406123;0;2;-0.701618;102.907;860.787;compt
0;5;4222187;0.406123;0;2;-6.90645;104.828;881.809;compt
0;6;4232357;0.332258;0;1;140.055;-13.4529;856.455;compt
0;7;4232357;0.324452;0;2;20.5689;-127.515;919.784;compt
0;7;4232357;0.324452;0;2;18.6808;-121.551;919.131;compt
0;7;4232357;0.324452;0;2;18.6655;-121.23;918.946;phot
0;5;4252607;0.303713;0;0;27.2388;123.435;891.456;phot
0;7;4252607;0.350847;0;1;21.6561;-133.491;831.869;compt
0;5;4317241;0.36986;0;1;-12.3476;103.038;827.307;compt
0;7;4317241;0.289512;0;1;0.0172059;-106.766;842.164;compt
0;7;4317241;0.289512;0;1;9.27127;-116.056;853.168;phot
0;5;4338715;0.33951;0;1;25.6793;132.842;937.899;compt
0;5;4338715;0.33951;0;1;16.0417;138.048;928.499;phot
0;6;4338715;0.321776;0;1;98.032;-9.14109;889.144;compt
0;5;4373220;0.394748;0;2;15.896;130.763;817.838;compt
0;5;4373220;0.394748;0;2;25.0172;119.253;825.41;compt
0;7;4373220;0.129999;0;1;22.759;-111.791;840.267;compt
0;6;4377938;0.272909;0;5;131.894;-19.5089;943.601;compt
0;6;4377938;0.272909;0;5;131.686;-19.2289;943.722;compt
0;6;4377938;0.272909;0;5;127.687;-17.4908;945.219;compt
0;6;4377938;0.272909;0;5;129.32;-15.8718;944.124;compt
0;6;4377938;0.272909;0;5;129.977;-15.8325;943.71;compt
0;6;4377938;0.272909;0;5;128.964;-16.0824;944.91;phot
0;7;4377938;0.240768;0;1;14.1385;-98.8372;959.262;compt
0;4;4403804;0.253297;0;2;-101.893;17.8369;904.665;compt
0;4;4403804;0.253297;0;2;-99.9323;16.0879;904.593;compt
0;5;4403804;0.176613;0;0;-24.3693;106.585;907.459;phot
0;6;4453388;0.374476;0;1;102.314;15.7561;847.278;compt
0;3;4453388;0.0651422;0;2;33.7348;39.4787;458.591;compt
0;3;4453388;0.0651422;0;2;37.3914;41.1936;468.197;compt
0;3;4470800;0.123756;0;1;51.9321;35.4694;440.39;compt
0;7;4476522;0.278469;0;0;-5.44261;-164.435;822.208;phot
0;3;4476522;0.397267;0;2;40.7523;34.4314;477.319;compt
0;3;4476522;0.397267;0;2;45.7222;34.6514;480.476;compt
0;2;4479170;0.00736665;0;1;47.9033;-53.0159;480.805;compt
0;7;4479170;0.624296;0;1;34.9277;-120.65;931.241;compt
0;7;4479170;0.624296;0;1;20.018;-122.391;957.675;phot
0;4;4505800;0.33952;0;1;-134.178;27.6797;949.69;compt
0;4;4505800;0.33952;0;1;-143.724;33.8084;946.301;phot
0;5;4505800;0.332944;0;1;10.6053;135.768;880.023;compt
0;4;4623504;0.416789;0;1;-120.283;26.9977;867.632;compt
0;5;4623504;0.204729;0;1;-30.7198;114.016;819.315;compt
0;5;4623504;0.204729;0;1;-30.8089;113.937;819.335;phot
0;4;4641771;0.377878;0;2;-149.222;15.8179;829.301;compt
0;4;4641771;0.377878;0;2;-112.479;6.40708;861.163;compt
0;6;4641771;0.295006;0;2;98.3682;13.0879;817.626;compt
0;6;4641771;0.295006;0;2;101.435;12.5462;817.48;compt
0;6;4641771;0.295006;0;2;103.711;11.3922;820.898;phot
0;5;4647576;0.447512;0;1;18.3256;103.831;864.881;compt
0;6;4647576;0.104902;0;0;102.409;20.8451;905.643;phot
0;6;4678062;0.352543;0;2;136.631;-29.3453;844.332;compt
0;6;4678062;0.352543;0;2;130.785;-30.3505;848.064;compt
0;7;4678062;0.292131;0;2;-9.23489;-143.716;850.383;compt
0;7;4678062;0.292131;0;2;-11.8555;-146.39;849.357;compt
0;7;4678062;0.292131;0;2;-11.7901;-146.256;849.333;phot
0;1;4708596;0.0370531;0;1;-47.9346;-53.2194;441.154;compt
0;7;4708596;0.649808;0;1;10.6049;-160.352;844.116;compt
0;7;4708596;0.649808;0;1;-9.53141;-153.911;816.685;phot
0;4;4715561;0.359831;0;1;-98.6078;13.6465;890.019;compt
0;4;4715561;0.359831;0;1;-109.633;8.1754;886.618;phot
0;5;4715561;0.310631;0;1;-7.90416;98.8852;838.851;compt
0;5;4717250;0.404537;0;0;13.8794;123.1;932.341;phot
0;6;4717250;0.256476;0;1;111.057;-10.4024;815.212;compt
0;4;4738344;0.545304;0;1;-116.8;30.1274;816.039;compt
0;4;4738344;0.545304;0;1;-116.517;30.0251;815.197;phot
0;2;4738344;0.123115;0;1;33.9102;-40.4733;475.494;compt
0;7;4785185;0.432889;0;0;-14.6022;-112.132;817.327;phot
0;4;4845263;0.36556;0;1;-100.773;-3.68896;818.778;compt
0;7;4845263;0.283793;0;1;-30.8495;-149.905;833.909;compt
0;7;4845263;0.283793;0;1;-31.5528;-149.295;833.509;phot
0;0;4851951;0.0661565;0;1;-39.1163;52.7484;477.52;compt
0;3;4851951;0.454844;0;2;40.0682;43.7054;450.666;compt
0;3;4851951;0.454844;0;2;39.5138;45.1115;450.193;compt
0;6;4858769;0.378648;0;2;113.015;-14.7127;818.826;compt
0;6;4858769;0.378648;0;2;114.494;-18.7937;834.222;compt
0;7;4858769;0.228677;0;0;2.7867;-99.165;876.576;phot
0;2;4901352;0.405917;0;1;50.9267;-35.0612;466.992;compt
0;3;4901352;0.271959;0;0;47.7711;35.3613;461.94;phot
0;4;4918387;0.331564;0;2;-128.764;-24.9291;893.584;compt
0;4;4918387;0.331564;0;2;-113.097;-17.3546;891.029;compt
0;4;4918387;0.331564;0;2;-113.614;-18.464;888.542;phot
0;7;4918387;0.312819;0;1;-18.958;-129.512;828.166;compt
0;7;4921806;0.528525;0;3;2.79624;-158.615;819.739;compt
0;7;4921806;0.528525;0;3;2.65934;-157.698;823.711;compt
0;7;4921806;0.528525;0;3;3.53861;-157.934;823.59;compt
0;7;4921806;0.528525;0;3;2.13219;-162.448;827.295;phot
0;3;4921806;0.144667;0;1;33.5096;45.6208;435.532;compt
0;5;4931903;0.392411;0;1;7.56739;112.835;826.882;compt
0;6;4931903;0.272298;0;3;101.42;15.3474;839.971;compt
0;6;4931903;0.272298;0;3;101.893;14.2319;840.431;compt
0;6;4931903;0.272298;0;3;101.753;13.7597;840.098;compt
0;6;4931903;0.272298;0;3;102.309;10.6109;835.812;phot
0;4;4933315;0.304053;0;1;-129.119;28.0087;843.435;compt
0;5;4933315;0.322362;0;0;-11.3998;101.773;925.901;phot
0;6;4948909;0.664884;0;5;104.927;0.756804;863.375;compt
0;6;4948909;0.664884;0;5;112.925;17.7634;870.202;compt
0;6;4948909;0.664884;0;5;113.05;18.68;870.561;compt
0;6;4948909;0.664884;0;5;112.523;19.1778;870.805;compt
0;6;4948909;0.664884;0;5;110.647;26.4468;863.021;compt
0;6;4948909;0.664884;0;5;115.775;27.1005;871.509;phot
0;2;4948909;0.0260979;0;2;47.5869;-40.8332;463.833;compt
0;2;4948909;0.0260979;0;2;50.0476;-41.9005;475.633;compt
0;4;4992374;0.32171;0;2;-111.453;-7.49715;936.715;compt
0;4;4992374;0.32171;0;2;-121.799;-22.7409;940.997;compt
0;4;4992374;0.32171;0;2;-121.729;-22.4857;940.866;phot
0;6;4992374;0.331759;0;3;147.667;-21.2027;851.401;compt
0;6;4992374;0.331759;0;3;148.102;-25.6077;875.59;compt
0;6;4992374;0.331759;0;3;144.335;-31.2128;883.145;compt
